ID,label,form_date,B_amp1,B_amp2,B_delAmp,B_trend1,B_trend2,B_delTrend,B_breakDate,B_rlmIntercept,B_rlmTrend,G_amp1,G_amp2,G_delAmp,G_trend1,G_trend2,G_delTrend,G_breakDate,G_rlmIntercept,G_rlmTrend,R_amp1,R_amp2,R_delAmp,R_trend1,R_trend2,R_delTrend,R_breakDate,R_rlmIntercept,R_rlmTrend,NIR_amp1,NIR_amp2,NIR_delAmp,NIR_trend1,NIR_trend2,NIR_delTrend,NIR_breakDate,NIR_rlmIntercept,NIR_rlmTrend,SWIR1_amp1,SWIR1_amp2,SWIR1_delAmp,SWIR1_trend1,SWIR1_trend2,SWIR1_delTrend,SWIR1_breakDate,SWIR1_rlmIntercept,SWIR1_rlmTrend,SWIR2_amp1,SWIR2_amp2,SWIR2_delAmp,SWIR2_trend1,SWIR2_trend2,SWIR2_delTrend,SWIR2_breakDate,SWIR2_rlmIntercept,SWIR2_rlmTrend,NDVI_amp1,NDVI_amp2,NDVI_delAmp,NDVI_trend1,NDVI_trend2,NDVI_delTrend,NDVI_breakDate,NDVI_rlmIntercept,NDVI_rlmTrend,NDMI_amp1,NDMI_amp2,NDMI_delAmp,NDMI_trend1,NDMI_trend2,NDMI_delTrend,NDMI_breakDate,NDMI_rlmIntercept,NDMI_rlmTrend,NBR_amp1,NBR_amp2,NBR_delAmp,NBR_trend1,NBR_trend2,NBR_delTrend,NBR_breakDate,NBR_rlmIntercept,NBR_rlmTrend,NBR2_amp1,NBR2_amp2,NBR2_delAmp,NBR2_trend1,NBR2_trend2,NBR2_delTrend,NBR2_breakDate,NBR2_rlmIntercept,NBR2_rlmTrend,TCB_amp1,TCB_amp2,TCB_delAmp,TCB_trend1,TCB_trend2,TCB_delTrend,TCB_breakDate,TCB_rlmIntercept,TCB_rlmTrend,TCG_amp1,TCG_amp2,TCG_delAmp,TCG_trend1,TCG_trend2,TCG_delTrend,TCG_breakDate,TCG_rlmIntercept,TCG_rlmTrend,TCW_amp1,TCW_amp2,TCW_delAmp,TCW_trend1,TCW_trend2,TCW_delTrend,TCW_breakDate,TCW_rlmIntercept,TCW_rlmTrend,TCA_amp1,TCA_amp2,TCA_delAmp,TCA_trend1,TCA_trend2,TCA_delTrend,TCA_breakDate,TCA_rlmIntercept,TCA_rlmTrend,TCD_amp1,TCD_amp2,TCD_delAmp,TCD_trend1,TCD_trend2,TCD_delTrend,TCD_breakDate,TCD_rlmIntercept,TCD_rlmTrend
uuid:b7fd65c8-048f-4b70-a970-219471807445,DEF,2013-03-08,0.005355601244545,0.005355601244545,0,1.756005602e-06,1.756005602e-06,0,NA,0.027145581631432,0.000760422644493,0.004615667749465,0.004615667749465,0,2.363473708e-06,2.363473708e-06,0,NA,0.040371385997332,0.000900359310006,0.008135956352281,0.008135956352281,0,3.590863264e-06,3.590863264e-06,0,NA,0.025058342897184,0.001455551853042,0.047901398077642,0.047901398077642,0,2.39404257e-06,2.39404257e-06,0,NA,0.317211478419394,-0.000683503335219,0.005439003133712,0.008046572550498,0.002607569416786,2.537396936e-06,8.895732978e-06,6.358336042e-06,-3.98356164383563,0.12694150888233,0.002800846520257,0.002499317683239,0.016636335016527,0.014137017333289,4.543159515e-06,-2.0218217995e-05,-2.476137751e-05,-1.22191780821913,0.050642768244842,0.002258573746633,0.065514584330963,0.065514584330963,0,-1.6386355e-05,-1.6386355e-05,0,NA,0.844128665667462,-0.007149651460555,0.044331021959856,0.102938643641532,0.058607621681676,-1.1301962515e-05,9.5690035055e-05,0.00010699199757,-1.26575342465753,0.415791764435852,-0.008023616897265,0.044347771414308,0.122339083986965,0.077991312572657,-1.5654636521e-05,9.4282789133e-05,0.000109937425654,-1.26575342465753,0.715597496417335,-0.0094277010983,0.029006687877572,0.065111643311087,0.036104955433515,-1.2339940307e-05,8.4733178796e-05,9.7073119103e-05,-1.22191780821913,0.42193109951172,-0.006328407874678,0.023789487740293,0.023789487740293,0,8.151877773e-06,8.151877773e-06,0,NA,0.269673540958994,0.001994898954136,0.040327477972641,0.04360143179539,0.00327395382275,1.432689742e-06,8.9828436439e-05,8.8395746697e-05,-1.26575342465753,0.214489007121739,-0.001628009742613,0.003692689790061,0.022842320405252,0.019149630615191,-4.13627674e-06,-8.080129614e-06,-3.943852874e-06,-1.26575342465753,-0.051593308692977,-0.002565831943788,0.061660996599819,0.061660996599819,0,-1.5614082196e-05,-1.5614082196e-05,0,NA,0.662607794888366,-0.006604485704312,0.043426002547325,0.043426002547325,0,6.008556397e-06,6.008556397e-06,0,NA,0.345176194182069,0.000720891095919
uuid:b822010f-b71f-42f9-9a6f-c62f40d30a8a,DEF,2014-10-28,0.003602577132293,0.003602577132293,0,-1.570153453e-06,-1.570153453e-06,0,NA,0.036057099417783,-0.000664363102085,0.004526934076671,0.004526934076671,0,-6.77015324e-07,-6.77015324e-07,0,NA,0.052016005742804,-0.000228451371997,0.00116507326975,0.011072783220823,0.009907709951073,-4.847208163e-06,1.0814188653e-05,1.5661396816e-05,-3.0164383561646,0.04264133963354,-0.000436164552148,0.070503525369878,0.070503525369878,0,6.587993093e-06,6.587993093e-06,0,NA,0.286394028866416,0.003373972791165,0.011520271069152,0.016988422351474,0.005468151282322,-8.028234007e-06,2.901646564e-05,3.7044699647e-05,-5.01095890410966,0.147475658545468,0.001067682372761,0.004099167664791,0.012533693794082,0.008434526129291,-6.104404277e-06,2.6586715523e-05,3.2691119799e-05,-5.01095890410966,0.067851813328665,0.000848409892876,0.017704285710464,0.104600854029279,0.086896568318815,4.4617327195e-05,-2.4360421868e-05,-6.8977749063e-05,-3.87123287671238,0.737068756087923,0.00338321939647,0.055333948566347,0.080994832575431,0.025660884009085,3.5557143746e-05,5.0233778562e-05,1.4676634816e-05,-3.0164383561646,0.319334527085378,0.002408147095851,0.045437265130582,0.093389599635222,0.04795233450464,3.5613559024e-05,-1.9115817593e-05,-5.4729376616e-05,-3.0164383561646,0.613465073761881,4.1057603646e-05,0.016776432150426,0.032695157482249,0.015918725331823,1.7034334447e-05,-4.5792750495e-05,-6.2827084942e-05,-3.8493150684933,0.375057609931494,-0.002478498551294,0.039427769160491,0.039427769160491,0,3.400839157e-06,3.400839157e-06,0,NA,0.278320681074872,0.001786269808151,0.045182813640725,0.065403347938068,0.020220534297343,1.5285245996e-05,5.5327237074e-05,4.0041991077e-05,-3.0164383561646,0.178115072375727,0.002865007997979,0.005521136355472,0.020767547833537,0.015246411478065,7.459648445e-06,-2.3098771797e-05,-3.0558420243e-05,-3.0164383561646,-0.071115882775437,-0.001077258314695,0.03277058647879,0.083595653245692,0.050825066766903,3.4310826588e-05,7.336365914e-06,-2.6974460674e-05,-3.0164383561646,0.569172722032098,0.003506672370513,0.063703134970778,0.063703134970778,0,6.084138192e-06,6.084138192e-06,0,NA,0.329418526607384,0.00346423101577
uuid:b92d5ca4-97c9-430d-a36e-2da411114e3d,DEG,2014-10-31,0.003658091864948,0.003658091864948,0,-1.037859704e-06,-1.037859704e-06,0,NA,0.029783380243567,-0.000410668530335,0.00321751131895,0.00321751131895,0,-5.8059471e-08,-5.8059471e-08,0,NA,0.037174580674393,-3.1692584239e-05,0.003530754992434,0.003530754992434,0,3.41158795e-07,3.41158795e-07,0,NA,0.026832784536894,5.1202770095e-05,0.008462792836201,0.008462792836201,0,8.2407645e-08,8.2407645e-08,0,NA,0.230880587813172,-2.5051074206e-05,0.006719174963046,0.001650113560541,-0.005069061402505,-3.73120715e-06,3.9226705224e-05,4.2957912374e-05,-5.89589041095883,0.08838320887576,0.001444062917677,0.00503348156157,0.010623072222195,0.005589590660624,-8.42912813e-07,0.000167798114011,0.000168641026824,-1.82191780821904,0.03876725288794,0.000831028338717,0.011953423023066,0.011953423023066,0,-1.60174037e-07,-1.60174037e-07,0,NA,0.780863445444528,0.000200207257367,0.108742795512667,0.024208668417976,-0.084534127094692,5.0263124865e-05,-7.6654446913e-05,-0.000126917571778,-8.83013698630111,0.440845193086076,-0.005460074477231,0.041048021284928,0.042498202105028,0.0014501808201,2.166645378e-06,-0.000819075332844,-0.000821241978222,-1.82191780821904,0.715748316382516,-0.005261247868845,0.010154421489796,0.173947211459792,0.163792789969996,6.0078966e-06,0.000977949738441,0.000971941841841,-1.55890410958887,0.394853222697919,-0.001806417694415,0.010694853586585,0.006100905019802,-0.004593948566783,4.553191036e-06,3.2848748146e-05,2.829555711e-05,-5.89589041095883,0.205558863069113,0.000621306659365,0.007135086718136,0.007135086718136,0,-5.27372863e-07,-5.27372863e-07,0,NA,0.149196499292248,-0.000151670800972,0.012228639600787,0.002898088090398,-0.009330551510388,3.705157714e-06,-5.0054311216e-05,-5.3759468929e-05,-3.52876712328748,-0.029309403756298,-0.00160430530611,0.016646468595389,0.016646468595389,0,1.892197184e-06,1.892197184e-06,0,NA,0.603055711788055,0.000885473551709,0.017341259232169,0.004270236718102,-0.013071022514067,9.181099034e-06,3.2146828618e-05,2.2965729584e-05,-5.89589041095883,0.253782815471899,0.000535544341819
uuid:b9f4e77e-ba85-46c6-a735-bccca1d3f223,DEG,2014-10-30,0.003231380043181,0.003231380043181,0,-5.96235424e-07,-5.96235424e-07,0,NA,0.024146184694336,-0.000150879617008,0.005760671221939,0.005760671221939,0,-4.72462159e-07,-4.72462159e-07,0,NA,0.036941335131228,-0.000150919333913,0.004148235740124,0.004148235740124,0,-3.85443655e-07,-3.85443655e-07,0,NA,0.025843496310227,-0.0001425860334,0.062915843054376,0.062915843054376,0,7.521838964e-06,7.521838964e-06,0,NA,0.237465815721653,0.002000723620572,0.025394168782334,0.025394168782334,0,1.346218281e-06,1.346218281e-06,0,NA,0.093966341204213,0.000414249131396,0.009122342797244,0.009122342797244,0,-6.53358782e-07,-6.53358782e-07,0,NA,0.042770516514452,-0.00026422058581,0.021649648123767,0.021649648123767,0,3.720027546e-06,3.720027546e-06,0,NA,0.806048415520854,0.001215315953443,0.015131016306284,0.015131016306284,0,4.353258411e-06,4.353258411e-06,0,NA,0.437171748531693,0.001351765534472,0.012563092432244,0.012563092432244,0,7.901665501e-06,7.901665501e-06,0,NA,0.700127179063801,0.002667045625703,0.017349320456292,0.017349320456292,0,9.536544e-06,9.536544e-06,0,NA,0.375664915018005,0.003662273304216,0.047189761469636,0.047189761469636,0,3.430506342e-06,3.430506342e-06,0,NA,0.20907853481226,0.001014499282664,0.04286433829343,0.04286433829343,0,5.792967164e-06,5.792967164e-06,0,NA,0.154930768254542,0.001543701169137,0.011606403433269,0.011606403433269,0,2.72062434e-07,2.72062434e-07,0,NA,-0.035422644679323,5.9233841147e-05,0.019605616999761,0.019605616999761,0,6.094190683e-06,6.094190683e-06,0,NA,0.638516199238,0.001880895934992,0.067712825536077,0.067712825536077,0,7.132378536e-06,7.132378536e-06,0,NA,0.260871382794821,0.00193327348737
uuid:ba035953-8c6f-4657-a8d4-12f236ba5500,DEG,2014-11-10,0.005444223238091,0.005444223238091,0,5.101451e-09,5.101451e-09,0,NA,0.031367848493373,2.7288821601e-05,0.006799688205588,0.006799688205588,0,1.531013427e-06,1.531013427e-06,0,NA,0.041968288532141,0.000506134595595,0.00694599637399,0.00694599637399,0,2.247656192e-06,2.247656192e-06,0,NA,0.029028246922228,0.000762151849989,0.051490167196204,0.051490167196204,0,2.175891094e-06,2.175891094e-06,0,NA,0.277369829657672,0.000187021978383,0.013599160598606,0.013599160598606,0,9.033612977e-06,9.033612977e-06,0,NA,0.112227181456522,0.003243237049388,0.009116948517744,0.009116948517744,0,6.714307881e-06,6.714307881e-06,0,NA,0.047417995918291,0.002355814436656,0.058879724727856,0.058879724727856,0,-1.1978377773e-05,-1.1978377773e-05,0,NA,0.810536553608635,-0.004535458921811,0.039651541535114,0.261068604007694,0.221417062472579,-1.2112238544e-05,-0.000342189083784,-0.000330076845241,-0.950684931506657,0.401150122449604,-0.006683648610993,0.049070492902152,0.049070492902152,0,-2.1051465837e-05,-2.1051465837e-05,0,NA,0.682835724951964,-0.007060337708801,0.02892472549231,0.02892472549231,0,-1.4472964803e-05,-1.4472964803e-05,0,NA,0.393908689804695,-0.00474118229516,0.037672011448705,0.037672011448705,0,6.651115337e-06,6.651115337e-06,0,NA,0.247007976016135,0.001831147471852,0.041658267047891,0.041658267047891,0,4.30581428e-07,4.30581428e-07,0,NA,0.180595674715059,-0.000344312300308,0.008049419685619,0.008049419685619,0,-8.559385605e-06,-8.559385605e-06,0,NA,-0.044056235146346,-0.003018621094112,0.062018252610376,0.062018252610376,0,-1.2443058707e-05,-1.2443058707e-05,0,NA,0.626769005608868,-0.004103597598731,0.052824705483139,0.052824705483139,0,5.651028283e-06,5.651028283e-06,0,NA,0.305510100485488,0.001431658101024
uuid:ba5a4218-71c3-4377-a968-075d877b033f,DEG,2013-04-05,0.005967787694163,0.005967787694163,0,-2.6938694e-08,-2.6938694e-08,0,NA,0.031093596476165,3.6490934993e-05,0.010179047206492,0.007429522431225,-0.002749524775268,-2.74976246e-07,-1.2249749659e-05,-1.1974773413e-05,-4.23561643835615,0.043007251266724,0.000108843834245,0.007339725865175,0.007339725865175,0,3.05067384e-07,3.05067384e-07,0,NA,0.031543738582125,0.000162198395713,0.079956792752345,0.085033332537051,0.005076539784706,-3.24042069e-07,7.8932952e-08,4.02975021e-07,-4.23561643835615,0.249136385462939,0.001757367633481,0.031171281380592,0.032905159251491,0.0017338778709,-4.04506802e-07,2.68183236e-07,6.72690038e-07,-4.23561643835615,0.11330705584164,0.001125114434339,0.015101577373819,0.015101577373819,0,1.326773345e-06,1.326773345e-06,0,NA,0.051624597660317,0.00051710016119,0.03996787779293,0.03996787779293,0,1.150585702e-06,1.150585702e-06,0,NA,0.780442248053517,-0.000295764945088,0.026900002532031,0.026900002532031,0,-1.233535881e-06,-1.233535881e-06,0,NA,0.373870585212406,-0.000849024917788,0.025330085718346,0.025330085718346,0,8.55618221e-07,8.55618221e-07,0,NA,0.656776390237073,6.6350363681e-05,0.014502650426037,0.014502650426037,0,6.74534744e-07,6.74534744e-07,0,NA,0.380823536563604,3.2782375252e-05,0.066400600852853,0.069183316144332,0.002782715291479,-1.710840306e-06,-9.990622636e-06,-8.27978233e-06,-4.23561643835615,0.234664882552654,0.001294875678286,0.056066723837548,0.060736850773742,0.004670126936194,1.422757849e-06,4.534913637e-06,3.112155788e-06,-4.23561643835615,0.155397942266297,0.001482421719323,0.014339361715419,0.014339361715419,0,-2.013811459e-06,-2.013811459e-06,0,NA,-0.048856285518716,-0.000725318974453,0.040962265904724,0.040962265904724,0,1.515635583e-06,1.515635583e-06,0,NA,0.601852907318762,-8.2557021572e-05,0.086048090305225,0.091643901827129,0.005595811521904,-1.119676581e-06,-2.052640737e-06,-9.32964156e-07,-4.23561643835615,0.282468660430172,0.001803875079164
uuid:ba67ed15-24a1-4fbe-8f1f-0d66c514ea40,DEF,2014-11-17,0.003885188628654,0.143905486319086,0.140020297690432,4.83899161e-07,-0.001752501140959,-0.00175298504012,-1.8246575342464,0.029941687871266,9.7763507114e-05,0.001311243583051,0.117381767799461,0.116070524216411,1.138287882e-06,-0.001396477433464,-0.001397615721347,-1.8246575342464,0.046318009225053,0.000569184824361,0.005548914706721,0.134298305037778,0.128749390331057,1.287135486e-06,-0.001604904295139,-0.001606191430625,-1.8246575342464,0.030709587708238,0.0005358709233,0.052523972812536,0.081650231217234,0.029126258404698,3.2383042509e-05,3.5664318651e-05,3.281276142e-06,-6.9479452054793,0.371547507103556,0.002517429657675,0.007476055175394,0.044298642566247,0.036822587390853,4.594078667e-06,-0.000623240791821,-0.000627834870488,-1.8246575342464,0.148738868161518,0.002232213729796,0.001441626811358,0.094790565200642,0.093348938389284,2.476823741e-06,-0.001158555727302,-0.001161032551043,-1.8246575342464,0.063927016985231,0.001189959352456,0.045479315387038,0.045479315387038,0,-3.075316083e-06,-3.075316083e-06,0,NA,0.84269957016181,-0.001039426778305,0.03985991146765,0.03985991146765,0,-8.242263613e-06,-8.242263613e-06,0,NA,0.426588047575126,-0.002930991611561,0.033608576177045,0.033608576177045,0,-6.21837429e-06,-6.21837429e-06,0,NA,0.704279555145151,-0.002337554525193,0.014239835532145,0.014239835532145,0,-3.506357383e-06,-3.506357383e-06,0,NA,0.396625839130967,-0.001325755143207,0.033111344512611,0.115272441639301,0.08216109712669,2.400551152e-06,-0.001652520893371,-0.001654921444523,-1.8246575342464,0.315603066393972,0.002793479704245,0.044998692243737,0.202597824447395,0.157599132203658,-4.781774487e-06,0.001602373215322,0.001607154989809,-1.25479452054787,0.255164558569533,0.001134941503641,0.006005828142268,0.00679855763248,0.000792729490212,3.438836662e-06,7.844415171e-06,4.405578509e-06,-5.43835616438332,-0.061010977465833,-0.001628467575097,0.038861439559601,0.038861439559601,0,-1.467828949e-06,-1.467828949e-06,0,NA,0.671313490874522,-0.000685597805339,0.059677524514014,0.093469579303336,0.033792054789322,5.49017175e-07,-0.000313626518656,-0.000314175535831,-1.8246575342464,0.402839784052277,0.00369566748925
uuid:bad5d837-82d3-46b4-886a-4da11de3ef8f,DEF,2014-10-31,0.006168451476968,0.006168451476968,0,6.56589207e-07,6.56589207e-07,0,NA,0.036191961187916,0.000227160109259,0.002634404643772,0.002634404643772,0,2.211408523e-06,2.211408523e-06,0,NA,0.054194026179579,0.000691729212809,0.010647751400645,0.010647751400645,0,5.192711189e-06,5.192711189e-06,0,NA,0.032585453215089,0.002142838111044,0.071072333569573,0.071072333569573,0,-2.445854488e-06,-2.445854488e-06,0,NA,0.335353206420114,-0.00256926143337,0.003073010609641,0.003073010609641,0,1.0968614578e-05,1.0968614578e-05,0,NA,0.14892408308463,0.004116172018515,0.005931276376773,0.025241881328912,0.019310604952138,4.420027204e-06,-2.3765483488e-05,-2.8185510692e-05,-2.87123287671216,0.061483525868868,0.00411619072058,0.069817140384922,0.189166393265546,0.119349252880624,-2.387555524e-06,-1.7014706761e-05,-1.4627151238e-05,-2.87123287671216,0.816826874119808,-0.012882828753123,0.095033963459582,0.165313088860385,0.070279125400803,2.19858849e-06,-8.748341411e-06,-1.0946929901e-05,-2.87123287671216,0.38130394602139,-0.014876829061644,0.093035546773239,0.231054854677996,0.138019307904757,-5.58022513e-07,3.2400832809e-05,3.2958855322e-05,-2.87123287671216,0.681884527346774,-0.019203943671898,0.034470933080598,0.100677732699625,0.066206799619027,-3.671204061e-06,6.1709397237e-05,6.5380601298e-05,-2.87123287671216,0.399046895309951,-0.009781040172545,0.037870103184644,0.037870103184644,0,7.517027484e-06,7.517027484e-06,0,NA,0.302349680507848,0.001487259009847,0.051072880656844,0.086213179621427,0.035140298964583,8.22620266e-06,7.72585231e-07,-7.453617429e-06,-2.87123287671216,0.216815403582983,-0.003041048114902,0.014239289481712,0.027429921754672,0.013190632272961,-4.435597687e-06,1.149572511e-05,1.5931322796e-05,-2.87123287671216,-0.061500788745009,-0.00547046809353,0.074803807582692,0.168111100592414,0.093307293009722,1.925909009e-06,-1.7997361743e-05,-1.9923270752e-05,-2.87123287671216,0.616132178819147,-0.009341974400148,0.062443362766733,0.062443362766733,0,4.266070251e-06,4.266070251e-06,0,NA,0.372816819153564,-0.000178712242243
uuid:bbca0e47-2102-4745-b0fa-beb0c8bfcf8c,DEG,2012-01-04,0.007338801216069,0.007338801216069,0,4.04673106e-07,4.04673106e-07,0,NA,0.032335438713993,0.000106672288415,0.005853353756976,0.005853353756976,0,1.284128163e-06,1.284128163e-06,0,NA,0.046841014552422,0.000424241250553,0.00796386066233,0.00796386066233,0,2.37846732e-07,2.37846732e-07,0,NA,0.038186732720813,1.8612206588e-05,0.034992332750637,0.034992332750637,0,2.923267347e-06,2.923267347e-06,0,NA,0.33151130949512,0.000871527561356,0.005544722636022,0.003765660054891,-0.001779062581131,2.4868806723e-05,-1.693494576e-06,-2.6562301299e-05,-7.7616438356165,0.143496894837337,0.000222817650409,0.005248742203233,0.005248742203233,0,-1.001124382e-06,-1.001124382e-06,0,NA,0.067370762781965,-0.000261561379088,0.061774001613865,0.061774001613865,0,4.96860035e-07,4.96860035e-07,0,NA,0.786151471757698,0.000813451404936,0.052275789812064,0.052275789812064,0,4.132150338e-06,4.132150338e-06,0,NA,0.39469786830419,0.000593010827868,0.052730769952888,0.052730769952888,0,7.842874329e-06,7.842874329e-06,0,NA,0.659879473203618,0.002033677171445,0.02784566695499,0.02784566695499,0,8.356853157e-06,8.356853157e-06,0,NA,0.356936207769709,0.002829594463798,0.013828073636902,0.016326774525412,0.00249870088851,5.3900768125e-05,-1.568354002e-06,-5.5469122126e-05,-7.7616438356165,0.293231971848513,0.000855326597955,0.037175300121617,0.037175300121617,0,1.955951779e-06,1.955951779e-06,0,NA,0.216809165771235,0.000661435108233,0.008916676218356,0.008916676218356,0,1.320527476e-06,1.320527476e-06,0,NA,-0.065684702343607,0.000282741487145,0.062434807374825,0.062434807374825,0,3.97302496e-07,3.97302496e-07,0,NA,0.632324792573337,0.000355529185593,0.025350955269246,0.033976433922494,0.008625478653248,6.1961249839e-05,-2.448678452e-06,-6.440992829e-05,-7.7616438356165,0.368532215221164,0.000875154043364
uuid:bde208ab-b69a-4b1e-928a-dad2760bdeba,DEF,2014-10-21,0.00386917638142,0.008141090991651,0.004271914610232,3.85037591e-07,-9.232326483e-06,-9.617364074e-06,-3.83013698630157,0.032521975302405,0.000253069662423,0.004922680756697,0.004922680756697,0,1.722439443e-06,1.722439443e-06,0,NA,0.047115796196713,0.00052290339116,0.007477830698861,0.007477830698861,0,3.067029541e-06,3.067029541e-06,0,NA,0.032587332904924,0.00114719872919,0.061340661004885,0.020158465257809,-0.041182195747076,9.725494852e-06,-0.000475498232846,-0.000485223727698,-1.53150684931529,0.273901130429945,0.001696025735638,0.009370633158516,0.043295865420278,0.033925232261762,9.985483437e-06,-0.000212903161758,-0.000222888645195,-1.02739726027403,0.111846292603329,0.003856112596637,0.003204998442997,0.015302541706525,0.012097543263528,3.984196425e-06,-1.0009525385e-05,-1.3993721809e-05,-2.71232876712338,0.048220342322524,0.002725150414375,0.073465648718439,0.073465648718439,0,-1.1798122723e-05,-1.1798122723e-05,0,NA,0.784223206997185,-0.004559985299887,0.05776307141773,0.112611399840434,0.054848328422704,-4.330165752e-06,-1.9181572936e-05,-1.4851407184e-05,-2.80000000000018,0.41087543815658,-0.008116836729779,0.05391547944467,0.131526783922844,0.077611304478174,-5.876098454e-06,1.2285879673e-05,1.8161978127e-05,-2.75616438356178,0.690433476736278,-0.008870059415451,0.024072194394947,0.056050581200412,0.031978386805466,-3.698269491e-06,1.3714278746e-05,1.7412548237e-05,-2.75616438356178,0.387024081579883,-0.005023464603746,0.036359863309014,0.017824174328645,-0.018535688980369,1.0472256547e-05,-0.000578994049214,-0.000589466305761,-1.2465753424658,0.246644685402011,0.003094962669439,0.047683737893909,0.028723578158667,-0.018960159735242,4.867224397e-06,-0.000308897741927,-0.000313764966324,-1.53150684931529,0.176546582098762,0.000552806342713,0.005458470998453,0.019370680871767,0.013912209873314,-3.878688677e-06,6.830649244e-06,1.0709337921e-05,-2.75616438356178,-0.041942828979805,-0.00363120421746,0.06970217281067,0.06970217281067,0,-9.347998397e-06,-9.347998397e-06,0,NA,0.613371516071632,-0.003685251577531,0.055791007482219,0.006333987778233,-0.049457019703986,1.1677480769e-05,-0.000646923709411,-0.000658601190181,-1.2465753424658,0.30384579487913,0.00300324785039
uuid:bff214d3-8a07-4ee1-b161-bd5168eb836e,DEG,2012-01-03,0.004300777734819,0.004300777734819,0,1.078842734e-06,1.078842734e-06,0,NA,0.038634602695056,0.000287517261353,0.001414277561563,0.001414277561563,0,2.454422232e-06,2.454422232e-06,0,NA,0.057343489731685,0.000876697140922,0.004279664325571,0.005679118369796,0.001399454044225,-1.775045178e-05,-2.242691081e-06,1.5507760699e-05,-10.2109589041095,0.051904326301052,0.000792889956336,0.060707961087526,0.060707961087526,0,6.813177654e-06,6.813177654e-06,0,NA,0.317531268894086,0.002831558793237,0.008921982496134,0.01973606289012,0.010814080393986,5.436636907e-06,2.293479527e-05,1.7498158364e-05,-2.98356164383563,0.155849489060195,0.002055236631969,0.010885807549856,0.010885807549856,0,2.009629065e-06,2.009629065e-06,0,NA,0.083080274934247,0.001040804522529,0.053210472019089,0.062516278833619,0.00930580681453,7.159350652e-05,1.7783949884e-05,-5.3809556636e-05,-10.2109589041095,0.711142693682106,-0.000934367860899,0.067656485738985,0.067656485738985,0,-3.242106624e-06,-3.242106624e-06,0,NA,0.341425533209795,-0.001673999521118,0.074227399501428,0.074227399501428,0,-1.93170447e-07,-1.93170447e-07,0,NA,0.582972511638584,-0.000721198850886,0.007537792679968,0.033518813920601,0.025981021240633,0.000106389774363,1.3818904884e-05,-9.2570869479e-05,-10.2109589041095,0.306426124619028,6.6534390373e-05,0.030295505956443,0.030295505956443,0,8.13506549e-06,8.13506549e-06,0,NA,0.304719860851123,0.00285814533116,0.051249966219831,0.051249966219831,0,3.78240706e-06,3.78240706e-06,0,NA,0.196025229855368,0.001998947376973,0.015130221927599,0.015130221927599,0,-2.406409972e-06,-2.406409972e-06,0,NA,-0.079265900156432,-0.001529044816905,0.06328615259511,0.06328615259511,0,-3.52847627e-07,-3.52847627e-07,0,NA,0.569777959179718,0.000298684639951,0.05403656019949,0.05403656019949,0,8.747105988e-06,8.747105988e-06,0,NA,0.363038871944542,0.003392353299883
uuid:c0b4b6e9-e79f-43f1-97de-b414365331cb,DEF,2014-10-31,0.001574346238107,0.001574346238107,0,-1.473882e-07,-1.473882e-07,0,NA,0.03562622407104,-7.1534054511e-05,0.00194610316498,0.00194610316498,0,1.95340586e-07,1.95340586e-07,0,NA,0.047584278024954,5.9377463608e-05,0.003538257361755,0.003538257361755,0,1.691910843e-06,1.691910843e-06,0,NA,0.030932865528996,0.000547549143556,0.022317458043335,0.086151386134489,0.063833928091154,-5.39170962e-07,-5.9470826346e-05,-5.8931655383e-05,-2.04109589041082,0.366527788624651,-0.003026597500472,0.008057445979761,0.002763902332376,-0.005293543647385,8.91991097e-07,-4.6288043054e-05,-4.718003415e-05,-1.64657534246567,0.146553716942317,0.001338669289111,0.003405566722209,0.019132232351739,0.01572666562953,1.156174853e-06,-2.0933413301e-05,-2.2089588154e-05,-1.77808219178087,0.056619718908501,0.001575504106125,0.021658927106229,0.123480090392949,0.10182116328672,-1.867251453e-06,-9.2294318443e-05,-9.0427066991e-05,-1.77808219178087,0.845918700215949,-0.004347915807577,0.001417331229605,0.133384161063292,0.131966829833686,9.69579937e-07,-0.000243499720998,-0.000244469300935,-2.04109589041082,0.414304680804685,-0.004988363525211,0.004474002663439,0.191012550825713,0.186538548162274,-1.766002697e-06,-0.000205586377244,-0.000203820374547,-2.04109589041082,0.719639785726374,-0.006733161715315,0.005631924758805,0.092091131868713,0.086459207109908,-4.520285819e-06,1.635334729e-05,2.0873633109e-05,-2.04109589041082,0.434318583109205,-0.005704043396172,0.02090788867442,0.02090788867442,0,-2.926185348e-06,-2.926185348e-06,0,NA,0.318870892541212,-0.001209314133377,0.018275333749039,0.075638870844599,0.05736353709556,3.94267005e-07,-4.4647649173e-05,-4.5041916178e-05,-2.04109589041082,0.24378715756445,-0.002377215802923,0.006298089029403,0.025826390192835,0.019528301163432,-1.98617068e-07,-3.6764319924e-05,-3.6565702856e-05,-2.04109589041082,-0.055745993340223,-0.00216630802879,0.01192004284194,0.121992575313447,0.110072532471507,-2.726249689e-06,-2.198848589e-06,5.274011e-07,-1.77808219178087,0.661737028120056,-0.004137642623041,0.023334774011952,0.072463985926427,0.049129211914475,-8.5284333e-07,-4.8781202488e-05,-4.7928359158e-05,-2.04109589041082,0.403637215689496,-0.002646183693737
